customer_id,name,city,state,country,registration_date,is_active
CUST-005666,Lucas Santos,Rome,Lazio,Italy,2022-11-27,true
CUST-005667,Ada Smith,Tokyo,Tokyo,Japan,2021-09-11,true
CUST-005668,Mila Davis,Gothenburg,Vastra Gotaland,Sweden,2022-01-05,true
CUST-005669,Yusuf Schmidt,Toronto,Ontario,Canada,2023-06-28,true
CUST-005670,Isla Jensen,Copenhagen,Capital Region,Denmark,2022-10-10,true
CUST-005671,Chloe Santos,Copenhagen,Capital Region,Denmark,2024-09-25,false
CUST-005672,Lucas Taylor,Lyon,Auvergne-Rhone-Alpes,France,2025-09-30,false
CUST-005673,Maya Martin,Berlin,Berlin,Germany,2021-09-06,true
CUST-005674,Yusuf Martin,Milan,Lombardy,Italy,2026-04-23,true
CUST-005675,Noah Dubois,Gothenburg,Vastra Gotaland,Sweden,2023-11-19,true
CUST-005676,David Virtanen,Barcelona,Catalonia,Spain,2024-11-10,true
CUST-005677,Jonas Berg,Munich,Bavaria,Germany,2022-02-09,true
CUST-005678,Lina Smith,Gothenburg,Vastra Gotaland,Sweden,2021-11-21,true
CUST-005679,Samuel Ibrahim,Oslo,Oslo,Norway,2022-01-07,true
CUST-005680,Amina Santos,Prague,Prague,Czechia,2021-10-22,true
CUST-005681,Benjamin Williams,Vancouver,British Columbia,Canada,2025-01-30,true
CUST-005682,Fatima Schmidt,Berlin,Berlin,Germany,2024-02-19,true
CUST-005683,Emma Silva,Brussels,Brussels-Capital,Belgium,2024-06-30,true
CUST-005684,Elias Andersson,Lisbon,Lisbon,Portugal,2020-02-01,true
CUST-005685,Leila Petrov,Paris,Ile-de-France,France,2020-02-12,true
CUST-005686,Fatima Silva,New York,New York,United States,2025-08-11,false
CUST-005687,Noah Ahmed,Barcelona,Catalonia,Spain,2023-10-09,true
CUST-005688,Fatima Williams,Oslo,Oslo,Norway,2020-08-03,true
CUST-005689,Omar Khan,Oslo,Oslo,Norway,2021-06-01,true
CUST-005690,Lucas Martin,London,England,United Kingdom,2024-01-27,true
CUST-005691,Arthur Williams,Toronto,Ontario,Canada,2022-09-09,true
CUST-005692,Ada Brown,Rome,Lazio,Italy,2021-02-16,true
CUST-005693,Omar Nielsen,Paris,Ile-de-France,France,2023-07-29,true
CUST-005694,Oliver Silva,Brussels,Brussels-Capital,Belgium,2025-12-29,false
CUST-005695,Mila Jensen,Madrid,Community of Madrid,Spain,2023-06-30,true
CUST-005696,Sofia Schmidt,Toronto,Ontario,Canada,2020-11-11,true
CUST-005697,Elias Johnson,Madrid,Community of Madrid,Spain,2022-05-19,true
CUST-005698,Nora Silva,Milan,Lombardy,Italy,2022-05-05,true
CUST-005699,Omar Wilson,Tokyo,Tokyo,Japan,2024-11-05,false
CUST-005700,Eva Schmidt,Madrid,Community of Madrid,Spain,2026-06-24,true
CUST-005701,Zara Garcia,Madrid,Community of Madrid,Spain,2020-04-15,true
CUST-005702,Benjamin Brown,New York,New York,United States,2020-12-17,false
CUST-005703,Grace Novak,Toronto,Ontario,Canada,2023-12-27,true
CUST-005704,Henry Santos,Gothenburg,Vastra Gotaland,Sweden,2025-01-23,true
CUST-005705,Omar Andersson,Lyon,Auvergne-Rhone-Alpes,France,2024-08-03,true
CUST-005706,Omar Santos,Tokyo,Tokyo,Japan,2021-05-13,true
CUST-005707,Benjamin Nielsen,Brussels,Brussels-Capital,Belgium,2022-12-11,true
CUST-005708,Grace Williams,Vancouver,British Columbia,Canada,2024-01-19,true
CUST-005709,Ada Jensen,Amsterdam,North Holland,Netherlands,2021-04-17,true
CUST-005710,Maya Jensen,Tampere,Pirkanmaa,Finland,2026-04-28,false
CUST-005711,Leo Clark,Rome,Lazio,Italy,2025-12-03,true
CUST-005712,Yusuf Rossi,Stockholm,Stockholm County,Sweden,2026-05-12,true
CUST-005713,Eva Lopez,London,England,United Kingdom,2022-11-15,true
CUST-005714,Daniel Brown,Helsinki,Uusimaa,Finland,2026-02-09,true
CUST-005715,Lucas Muller,Vienna,Vienna,Austria,2023-05-27,false
CUST-005716,Ada Silva,Sydney,New South Wales,Australia,2024-05-22,true
CUST-005717,Sofia Petrov,Warsaw,Masovian,Poland,2022-08-20,true
CUST-005718,Isla Santos,Rome,Lazio,Italy,2026-06-06,true
CUST-005719,Maya Korhonen,Stockholm,Stockholm County,Sweden,2020-03-16,true
CUST-005720,Daniel Berg,Helsinki,Uusimaa,Finland,2024-07-24,false
CUST-005721,Nora Khan,Oslo,Oslo,Norway,2024-01-09,true
CUST-005722,Fatima Smith,Austin,Texas,United States,2025-11-06,true
CUST-005723,Samuel Santos,Lyon,Auvergne-Rhone-Alpes,France,2026-04-18,true
CUST-005724,Isla Jensen,Dublin,Leinster,Ireland,2022-07-01,true
CUST-005725,Arthur Clark,Oslo,Oslo,Norway,2020-12-21,true
CUST-005726,Eva Rossi,Amsterdam,North Holland,Netherlands,2023-10-02,true
CUST-005727,Amina Ibrahim,Lyon,Auvergne-Rhone-Alpes,France,2024-02-17,false
CUST-005728,Nora Silva,Stockholm,Stockholm County,Sweden,2024-01-01,false
CUST-005729,Maya Santos,Helsinki,Uusimaa,Finland,2020-11-13,true
CUST-005730,Oliver Taylor,Munich,Bavaria,Germany,2021-05-30,true
CUST-005731,Benjamin Virtanen,Stockholm,Stockholm County,Sweden,2021-08-27,true
CUST-005732,Eva Ahmed,Dublin,Leinster,Ireland,2021-10-31,true
CUST-005733,Leila Ahmed,Tokyo,Tokyo,Japan,2022-12-07,true
CUST-005734,Daniel Wilson,Lisbon,Lisbon,Portugal,2020-06-03,true
CUST-005735,Henry Ibrahim,Amsterdam,North Holland,Netherlands,2021-02-19,true
CUST-005736,Benjamin Ahmed,Toronto,Ontario,Canada,2020-03-22,false
CUST-005737,Fatima Wilson,Rome,Lazio,Italy,2020-03-18,true
CUST-005738,Chloe Davis,Prague,Prague,Czechia,2024-06-15,true
CUST-005739,Henry Moore,Prague,Prague,Czechia,2022-12-02,true
CUST-005740,Oliver Lopez,Gothenburg,Vastra Gotaland,Sweden,2020-05-09,true
CUST-005741,Ada Berg,Prague,Prague,Czechia,2021-06-29,true
CUST-005742,Eva Berg,Amsterdam,North Holland,Netherlands,2025-03-29,true
CUST-005743,Ada Ibrahim,Milan,Lombardy,Italy,2024-07-12,true
CUST-005744,Mateo Khan,Turku,Southwest Finland,Finland,2022-02-07,true
CUST-005745,Zara Davis,Warsaw,Masovian,Poland,2024-05-28,true
CUST-005746,Samuel Moore,New York,New York,United States,2022-02-13,true
CUST-005747,Amina Garcia,Rome,Lazio,Italy,2024-01-09,true
CUST-005748,Leila Ali,Munich,Bavaria,Germany,2025-05-05,false
CUST-005749,Jonas Moore,Tokyo,Tokyo,Japan,2026-03-11,true
CUST-005750,Daniel Novak,Barcelona,Catalonia,Spain,2026-01-14,true
CUST-005751,Sofia Brown,Prague,Prague,Czechia,2024-09-29,true
CUST-005752,Ada Korhonen,Berlin,Berlin,Germany,2022-08-27,true
CUST-005753,Henry Ahmed,Amsterdam,North Holland,Netherlands,2020-01-27,true
CUST-005754,Fatima Virtanen,Lisbon,Lisbon,Portugal,2020-07-13,false
CUST-005755,Henry Smith,Copenhagen,Capital Region,Denmark,2020-04-26,true
CUST-005756,Grace Lopez,Stockholm,Stockholm County,Sweden,2023-07-27,true
CUST-005757,Yusuf Brown,Barcelona,Catalonia,Spain,2020-04-29,true
CUST-005758,Benjamin Andersson,Barcelona,Catalonia,Spain,2020-11-17,true
CUST-005759,Fatima Wilson,Lyon,Auvergne-Rhone-Alpes,France,2020-07-02,true
CUST-005760,Zara Wilson,New York,New York,United States,2025-04-27,true
CUST-005761,Elias Muller,Warsaw,Masovian,Poland,2020-08-09,true
CUST-005762,Emma Martin,Lisbon,Lisbon,Portugal,2020-04-28,true
CUST-005763,Ada Novak,Copenhagen,Capital Region,Denmark,2026-08-04,false
CUST-005764,Daniel Muller,Lyon,Auvergne-Rhone-Alpes,France,2020-05-07,true
CUST-005765,Noah Ali,Toronto,Ontario,Canada,2025-05-18,true
CUST-005766,Lina Martin,Madrid,Community of Madrid,Spain,2021-04-30,true
CUST-005767,Eva Rossi,Vienna,Vienna,Austria,2020-05-05,false
CUST-005768,Daniel Davis,Dublin,Leinster,Ireland,2025-08-24,true
CUST-005769,Samuel Lopez,Berlin,Berlin,Germany,2022-05-03,true
CUST-005770,Maya Virtanen,Prague,Prague,Czechia,2024-03-28,true
CUST-005771,Lucas Moore,New York,New York,United States,2025-05-17,true
CUST-005772,Leo Lopez,London,England,United Kingdom,2020-07-17,true
CUST-005773,Omar Moore,Barcelona,Catalonia,Spain,2025-08-27,true
CUST-005774,Jonas Taylor,Vancouver,British Columbia,Canada,2021-01-12,true
CUST-005775,Omar Moore,Austin,Texas,United States,2021-03-10,true
CUST-005776,Mateo Andersson,Copenhagen,Capital Region,Denmark,2021-09-13,true
CUST-005777,Eva Ibrahim,Madrid,Community of Madrid,Spain,2021-03-03,true
CUST-005778,Mateo Nielsen,Lyon,Auvergne-Rhone-Alpes,France,2023-06-29,true
CUST-005779,Chloe Schmidt,Stockholm,Stockholm County,Sweden,2025-11-11,true
CUST-005780,Oliver Novak,Oslo,Oslo,Norway,2025-01-12,true
CUST-005781,Omar Clark,Warsaw,Masovian,Poland,2020-03-13,true
CUST-005782,Grace Taylor,Tokyo,Tokyo,Japan,2023-03-14,true
CUST-005783,Lina Wilson,Stockholm,Stockholm County,Sweden,2024-01-25,true
CUST-005784,Benjamin Ahmed,Milan,Lombardy,Italy,2026-08-17,true
CUST-005785,Emma Wilson,Turku,Southwest Finland,Finland,2022-12-26,true
CUST-005786,Sofia Ali,Toronto,Ontario,Canada,2022-12-01,true
CUST-005787,Jonas Garcia,Toronto,Ontario,Canada,2026-05-29,true
CUST-005788,Noah Petrov,Madrid,Community of Madrid,Spain,2022-08-09,true
CUST-005789,Mateo Berg,Manchester,England,United Kingdom,2021-09-18,true
CUST-005790,Maya Virtanen,Lyon,Auvergne-Rhone-Alpes,France,2020-01-11,true
CUST-005791,Fatima Moore,Vienna,Vienna,Austria,2020-03-10,true
CUST-005792,Benjamin Garcia,London,England,United Kingdom,2023-02-26,true
CUST-005793,Elias Brown,Milan,Lombardy,Italy,2021-01-22,true
CUST-005794,Chloe Williams,Prague,Prague,Czechia,2024-10-26,true
CUST-005795,Lina Schmidt,Turku,Southwest Finland,Finland,2020-11-06,true
CUST-005796,Maya Nielsen,Rome,Lazio,Italy,2023-12-17,true
CUST-005797,Omar Santos,Oslo,Oslo,Norway,2022-07-08,true
CUST-005798,Leila Davis,London,England,United Kingdom,2024-05-16,true
CUST-005799,David Khan,Stockholm,Stockholm County,Sweden,2020-11-10,false
CUST-005800,Omar Virtanen,Turku,Southwest Finland,Finland,2020-05-20,true
CUST-005801,Yusuf Novak,Gothenburg,Vastra Gotaland,Sweden,2020-08-28,true
CUST-005802,Benjamin Khan,Prague,Prague,Czechia,2024-11-29,true
CUST-005803,Zara Rossi,Rome,Lazio,Italy,2021-12-17,true
CUST-005804,Arthur Garcia,Prague,Prague,Czechia,2024-05-19,true
CUST-005805,Zara Ahmed,Vancouver,British Columbia,Canada,2020-12-23,true
CUST-005806,David Martin,Stockholm,Stockholm County,Sweden,2026-08-17,true
CUST-005807,Grace Schmidt,New York,New York,United States,2024-05-12,false
CUST-005808,Lucas Jensen,Stockholm,Stockholm County,Sweden,2025-10-29,true
CUST-005809,Amina Clark,Vienna,Vienna,Austria,2023-12-15,false
CUST-005810,Daniel Johnson,Milan,Lombardy,Italy,2020-05-13,true
CUST-005811,Fatima Williams,Prague,Prague,Czechia,2021-11-05,true
CUST-005812,Ada Andersson,Rome,Lazio,Italy,2021-11-28,true
CUST-005813,Elias Johnson,Sydney,New South Wales,Australia,2021-09-20,true
CUST-005814,Eva Ahmed,Amsterdam,North Holland,Netherlands,2023-11-15,true
CUST-005815,Leila Ali,Madrid,Community of Madrid,Spain,2026-08-30,true
CUST-005816,Lina Andersson,Tampere,Pirkanmaa,Finland,2026-03-22,true
CUST-005817,Leo Silva,Madrid,Community of Madrid,Spain,2022-02-01,true
CUST-005818,Fatima Berg,Munich,Bavaria,Germany,2023-04-09,true
CUST-005819,Maya Andersson,Munich,Bavaria,Germany,2022-11-27,true
CUST-005820,Arthur Rossi,New York,New York,United States,2024-03-24,true
CUST-005821,Oliver Ali,London,England,United Kingdom,2022-10-28,false
CUST-005822,Emma Santos,Helsinki,Uusimaa,Finland,2021-01-11,true
CUST-005823,Noah Johnson,Rome,Lazio,Italy,2022-07-10,true
CUST-005824,Nora Berg,Stockholm,Stockholm County,Sweden,2023-11-10,false
CUST-005825,Benjamin Rossi,Stockholm,Stockholm County,Sweden,2020-12-20,false
CUST-005826,Benjamin Petrov,Lisbon,Lisbon,Portugal,2026-02-18,true
CUST-005827,Isla Petrov,Warsaw,Masovian,Poland,2025-10-16,true
CUST-005828,Daniel Martin,Paris,Ile-de-France,France,2024-04-10,false
CUST-005829,Jonas Petrov,Amsterdam,North Holland,Netherlands,2023-07-13,true
CUST-005830,Leo Wilson,Helsinki,Uusimaa,Finland,2024-02-02,true
CUST-005831,Sofia Ahmed,Brussels,Brussels-Capital,Belgium,2023-09-19,false
CUST-005832,Emma Novak,London,England,United Kingdom,2021-07-27,true
CUST-005833,Zara Moore,Warsaw,Masovian,Poland,2020-10-26,true
CUST-005834,Leila Ali,Sydney,New South Wales,Australia,2026-03-11,true
CUST-005835,Isla Berg,Brussels,Brussels-Capital,Belgium,2021-02-15,true
CUST-005836,Sofia Rossi,Sydney,New South Wales,Australia,2024-08-28,false
CUST-005837,Fatima Dubois,Berlin,Berlin,Germany,2025-08-25,true
CUST-005838,Henry Virtanen,Oslo,Oslo,Norway,2025-06-01,true
CUST-005839,Samuel Novak,Dublin,Leinster,Ireland,2020-11-29,true
CUST-005840,Noah Davis,London,England,United Kingdom,2023-02-27,true
CUST-005841,Henry Clark,Turku,Southwest Finland,Finland,2022-10-15,true
CUST-005842,Eva Martin,Madrid,Community of Madrid,Spain,2021-10-06,true
CUST-005843,Daniel Dubois,Barcelona,Catalonia,Spain,2025-01-15,true
CUST-005844,Arthur Ibrahim,Munich,Bavaria,Germany,2024-02-12,true
CUST-005845,Mila Nielsen,Amsterdam,North Holland,Netherlands,2022-01-17,false
CUST-005846,Jonas Smith,Lyon,Auvergne-Rhone-Alpes,France,2021-03-09,false
CUST-005847,Jonas Garcia,Berlin,Berlin,Germany,2022-10-04,true
CUST-005848,Elias Clark,Manchester,England,United Kingdom,2022-07-22,false
CUST-005849,Fatima Nielsen,Manchester,England,United Kingdom,2022-08-31,false
CUST-005850,Maya Korhonen,Copenhagen,Capital Region,Denmark,2020-09-24,true
CUST-005851,Mateo Garcia,Helsinki,Uusimaa,Finland,2024-12-29,true
CUST-005852,Amina Lopez,Gothenburg,Vastra Gotaland,Sweden,2026-01-28,true
CUST-005853,Nora Lopez,Vancouver,British Columbia,Canada,2025-08-12,true
CUST-005854,Jonas Khan,Tampere,Pirkanmaa,Finland,2020-11-22,true
CUST-005855,Isla Santos,Dublin,Leinster,Ireland,2025-04-08,true
CUST-005856,Amina Wilson,Manchester,England,United Kingdom,2021-10-16,false
CUST-005857,Leila Berg,Manchester,England,United Kingdom,2025-01-08,true
CUST-005858,Mateo Nielsen,Toronto,Ontario,Canada,2021-01-13,true
CUST-005859,Leila Ibrahim,Sydney,New South Wales,Australia,2022-10-24,true
CUST-005860,Nora Ali,Copenhagen,Capital Region,Denmark,2022-08-10,false
CUST-005861,Arthur Brown,Milan,Lombardy,Italy,2025-03-11,true
CUST-005862,Leila Dubois,Paris,Ile-de-France,France,2022-03-20,true
CUST-005863,Leo Taylor,Stockholm,Stockholm County,Sweden,2025-01-13,true
CUST-005864,Nora Taylor,Copenhagen,Capital Region,Denmark,2024-04-25,true
CUST-005865,Yusuf Petrov,Copenhagen,Capital Region,Denmark,2024-05-29,true
CUST-005866,Maya Khan,Madrid,Community of Madrid,Spain,2023-04-21,false
CUST-005867,Lucas Smith,Copenhagen,Capital Region,Denmark,2021-05-28,true
CUST-005868,Maya Berg,Lisbon,Lisbon,Portugal,2020-07-08,true
CUST-005869,Henry Silva,Vancouver,British Columbia,Canada,2022-01-23,false
CUST-005870,Maya Ibrahim,Tokyo,Tokyo,Japan,2024-09-11,true
CUST-005871,Fatima Nielsen,Lyon,Auvergne-Rhone-Alpes,France,2022-11-08,true
CUST-005872,Arthur Johnson,Dublin,Leinster,Ireland,2023-10-02,true
CUST-005873,Zara Muller,Madrid,Community of Madrid,Spain,2020-04-27,true
CUST-005874,Grace Wilson,Copenhagen,Capital Region,Denmark,2022-03-20,true
CUST-005875,Ada Ahmed,Brussels,Brussels-Capital,Belgium,2021-11-28,true
CUST-005876,Jonas Nielsen,Brussels,Brussels-Capital,Belgium,2022-10-15,true
CUST-005877,Lina Martin,Gothenburg,Vastra Gotaland,Sweden,2020-02-02,true
CUST-005878,Lucas Ahmed,Amsterdam,North Holland,Netherlands,2022-02-23,true
CUST-005879,Samuel Jensen,Paris,Ile-de-France,France,2024-05-23,true
CUST-005880,Chloe Virtanen,Austin,Texas,United States,2021-06-10,true
CUST-005881,Leila Berg,Dublin,Leinster,Ireland,2025-12-06,true
CUST-005882,Lucas Moore,Vienna,Vienna,Austria,2023-04-25,false
CUST-005883,Yusuf Wilson,Oslo,Oslo,Norway,2024-08-02,true
CUST-005884,Mateo Silva,Gothenburg,Vastra Gotaland,Sweden,2025-06-18,true
CUST-005885,Jonas Johnson,Toronto,Ontario,Canada,2022-12-18,true
CUST-005886,Zara Lopez,Turku,Southwest Finland,Finland,2020-06-30,true
CUST-005887,Leila Johnson,Warsaw,Masovian,Poland,2024-08-17,false
CUST-005888,Amina Garcia,Dublin,Leinster,Ireland,2026-01-09,true
CUST-005889,Jonas Clark,Vancouver,British Columbia,Canada,2023-10-27,true
CUST-005890,Sofia Garcia,Austin,Texas,United States,2025-03-04,true
CUST-005891,Lina Virtanen,Tampere,Pirkanmaa,Finland,2020-02-18,true
CUST-005892,Noah Ibrahim,Toronto,Ontario,Canada,2023-04-17,true
CUST-005893,Samuel Ibrahim,Berlin,Berlin,Germany,2025-03-17,true
CUST-005894,Zara Lopez,Amsterdam,North Holland,Netherlands,2021-01-02,false
CUST-005895,Sofia Smith,Toronto,Ontario,Canada,2022-09-19,true
CUST-005896,Fatima Khan,Brussels,Brussels-Capital,Belgium,2021-10-03,true
CUST-005897,Leila Lopez,Oslo,Oslo,Norway,2022-04-06,true
CUST-005898,Lina Korhonen,Vienna,Vienna,Austria,2020-05-04,true
CUST-005899,Oliver Williams,Helsinki,Uusimaa,Finland,2024-10-12,true
CUST-005900,Ada Rossi,Stockholm,Stockholm County,Sweden,2024-02-23,true
CUST-005901,Daniel Ibrahim,Amsterdam,North Holland,Netherlands,2023-08-10,true
CUST-005902,Grace Novak,Copenhagen,Capital Region,Denmark,2022-04-06,false
CUST-005903,Lina Virtanen,Toronto,Ontario,Canada,2020-08-04,false
CUST-005904,Yusuf Schmidt,Barcelona,Catalonia,Spain,2025-09-04,true
CUST-005905,Leo Andersson,Berlin,Berlin,Germany,2025-02-24,false
CUST-005906,Sofia Garcia,Gothenburg,Vastra Gotaland,Sweden,2021-10-08,true
CUST-005907,Leo Ali,Vancouver,British Columbia,Canada,2025-09-21,true
CUST-005908,Leo Santos,Warsaw,Masovian,Poland,2025-06-12,true
CUST-005909,Emma Brown,Sydney,New South Wales,Australia,2022-05-15,true
CUST-005910,Lucas Ahmed,Gothenburg,Vastra Gotaland,Sweden,2020-12-04,true
CUST-005911,Elias Khan,Vienna,Vienna,Austria,2025-05-04,true
CUST-005912,Fatima Moore,Tampere,Pirkanmaa,Finland,2020-01-10,true
CUST-005913,Isla Silva,Lisbon,Lisbon,Portugal,2022-05-12,true
CUST-005914,Lucas Santos,Barcelona,Catalonia,Spain,2021-03-08,false
CUST-005915,Isla Dubois,Barcelona,Catalonia,Spain,2023-09-18,false
CUST-005916,Fatima Davis,Berlin,Berlin,Germany,2026-01-28,true
CUST-005917,Lina Garcia,Oslo,Oslo,Norway,2025-05-23,true
CUST-005918,Lucas Garcia,Milan,Lombardy,Italy,2024-07-29,true
CUST-005919,Arthur Ali,Munich,Bavaria,Germany,2021-12-02,true
CUST-005920,Leo Johnson,Gothenburg,Vastra Gotaland,Sweden,2020-04-12,true
CUST-005921,Daniel Johnson,Rome,Lazio,Italy,2020-08-01,true
CUST-005922,Daniel Petrov,Copenhagen,Capital Region,Denmark,2026-05-04,true
CUST-005923,Leila Rossi,Tampere,Pirkanmaa,Finland,2026-01-24,true
CUST-005924,Benjamin Ahmed,Munich,Bavaria,Germany,2020-05-03,true
CUST-005925,Eva Muller,Milan,Lombardy,Italy,2022-03-25,false
CUST-005926,Lucas Ibrahim,Milan,Lombardy,Italy,2023-03-30,true
CUST-005927,Yusuf Santos,Gothenburg,Vastra Gotaland,Sweden,2023-02-08,true
CUST-005928,Lucas Silva,Vienna,Vienna,Austria,2025-01-29,false
CUST-005929,Mila Moore,Vancouver,British Columbia,Canada,2021-03-04,true
CUST-005930,Leo Martin,Stockholm,Stockholm County,Sweden,2023-08-06,true
CUST-005931,Grace Brown,Austin,Texas,United States,2023-04-28,true
CUST-005932,Elias Virtanen,Rome,Lazio,Italy,2020-09-17,true
CUST-005933,Chloe Santos,Turku,Southwest Finland,Finland,2021-03-25,true
CUST-005934,Lucas Santos,Milan,Lombardy,Italy,2026-06-13,true
CUST-005935,Benjamin Johnson,Vancouver,British Columbia,Canada,2023-01-03,true
CUST-005936,Lina Nielsen,Dublin,Leinster,Ireland,2021-09-04,true
CUST-005937,Ada Nielsen,Manchester,England,United Kingdom,2025-02-11,true
CUST-005938,Mateo Johnson,Prague,Prague,Czechia,2026-01-04,true
CUST-005939,Lucas Williams,Lyon,Auvergne-Rhone-Alpes,France,2023-02-24,true
CUST-005940,Zara Korhonen,New York,New York,United States,2022-08-10,true
CUST-005941,Mila Nielsen,Austin,Texas,United States,2022-12-31,true
CUST-005942,Arthur Novak,Oslo,Oslo,Norway,2025-07-26,false
CUST-005943,Fatima Williams,Stockholm,Stockholm County,Sweden,2021-02-24,true
CUST-005944,Maya Brown,Berlin,Berlin,Germany,2020-02-28,true
CUST-005945,Nora Korhonen,Turku,Southwest Finland,Finland,2025-01-24,true
CUST-005946,Henry Davis,Vienna,Vienna,Austria,2020-01-18,true
CUST-005947,Emma Ali,Copenhagen,Capital Region,Denmark,2021-03-04,true
CUST-005948,David Muller,Prague,Prague,Czechia,2024-08-12,true
CUST-005949,Emma Wilson,Turku,Southwest Finland,Finland,2020-12-25,true
CUST-005950,Benjamin Nielsen,Vienna,Vienna,Austria,2021-09-10,true
CUST-005951,Henry Virtanen,New York,New York,United States,2023-07-28,true
CUST-005952,Leila Taylor,Manchester,England,United Kingdom,2023-01-06,true
CUST-005953,Oliver Santos,Milan,Lombardy,Italy,2024-06-28,true
CUST-005954,Chloe Muller,Prague,Prague,Czechia,2024-07-15,true
CUST-005955,Amina Petrov,Berlin,Berlin,Germany,2022-04-28,true
CUST-005956,Lucas Ibrahim,Prague,Prague,Czechia,2024-02-19,true
CUST-005957,Zara Petrov,Tokyo,Tokyo,Japan,2022-07-08,false
CUST-005958,Oliver Garcia,London,England,United Kingdom,2025-07-18,true
CUST-005959,Nora Clark,Berlin,Berlin,Germany,2020-12-21,true
CUST-005960,Chloe Garcia,Manchester,England,United Kingdom,2023-06-14,true
CUST-005961,Ada Johnson,Lisbon,Lisbon,Portugal,2023-11-16,true
CUST-005962,Oliver Johnson,London,England,United Kingdom,2021-07-05,true
CUST-005963,Lucas Silva,Stockholm,Stockholm County,Sweden,2025-11-22,true
CUST-005964,Emma Berg,Warsaw,Masovian,Poland,2021-10-11,false
CUST-005965,Benjamin Korhonen,Madrid,Community of Madrid,Spain,2023-07-10,true
CUST-005966,Henry Lopez,Rome,Lazio,Italy,2022-09-27,true
CUST-005967,Fatima Berg,Sydney,New South Wales,Australia,2024-01-23,true
CUST-005968,Mila Muller,Prague,Prague,Czechia,2025-11-17,true
CUST-005969,Oliver Novak,Munich,Bavaria,Germany,2020-09-04,true
CUST-005970,Fatima Rossi,Rome,Lazio,Italy,2026-01-07,true
CUST-005971,Zara Muller,Dublin,Leinster,Ireland,2020-12-30,true
CUST-005972,Emma Schmidt,Berlin,Berlin,Germany,2021-02-28,true
CUST-005973,Eva Smith,Amsterdam,North Holland,Netherlands,2023-09-14,false
CUST-005974,Sofia Santos,Berlin,Berlin,Germany,2024-08-10,true
CUST-005975,Chloe Lopez,Stockholm,Stockholm County,Sweden,2022-07-03,true
CUST-005976,Emma Martin,Gothenburg,Vastra Gotaland,Sweden,2021-09-15,true
CUST-005977,Ada Dubois,Madrid,Community of Madrid,Spain,2023-01-19,true
CUST-005978,Amina Novak,Rome,Lazio,Italy,2021-02-20,true
CUST-005979,Omar Silva,Oslo,Oslo,Norway,2025-11-17,true
CUST-005980,Yusuf Davis,Amsterdam,North Holland,Netherlands,2024-02-18,true
CUST-005981,Samuel Clark,Tokyo,Tokyo,Japan,2022-02-17,true
CUST-005982,Mila Ibrahim,Vancouver,British Columbia,Canada,2024-04-21,true
CUST-005983,Grace Davis,Madrid,Community of Madrid,Spain,2021-01-31,true
CUST-005984,Leo Dubois,New York,New York,United States,2020-08-29,true
CUST-005985,Fatima Ibrahim,Austin,Texas,United States,2023-12-12,true
CUST-005986,Henry Andersson,Paris,Ile-de-France,France,2025-04-19,true
CUST-005987,Emma Garcia,Sydney,New South Wales,Australia,2024-02-11,true
CUST-005988,Amina Jensen,Lisbon,Lisbon,Portugal,2021-05-21,true
CUST-005989,Zara Ahmed,New York,New York,United States,2026-08-07,true
CUST-005990,Fatima Clark,Milan,Lombardy,Italy,2025-01-22,true
CUST-005991,Mila Khan,Vancouver,British Columbia,Canada,2026-03-19,true
CUST-005992,Jonas Martin,Barcelona,Catalonia,Spain,2024-02-04,true
CUST-005993,Daniel Davis,Warsaw,Masovian,Poland,2022-05-09,true
CUST-005994,Ada Schmidt,Stockholm,Stockholm County,Sweden,2024-10-03,true
CUST-005995,Mila Silva,Lisbon,Lisbon,Portugal,2024-10-07,true
CUST-005996,Jonas Rossi,Berlin,Berlin,Germany,2025-03-27,false
CUST-005997,Ada Berg,Sydney,New South Wales,Australia,2023-04-24,true
CUST-005998,Benjamin Johnson,Rome,Lazio,Italy,2020-07-06,true
CUST-005999,Maya Nielsen,London,England,United Kingdom,2022-10-29,true
CUST-006000,Chloe Ahmed,Manchester,England,United Kingdom,2020-05-21,true
CUST-006001,Maya Lopez,Amsterdam,North Holland,Netherlands,2024-11-30,true
CUST-006002,Emma Jensen,Berlin,Berlin,Germany,2025-01-29,true
CUST-006003,Mateo Dubois,Munich,Bavaria,Germany,2026-03-05,true
CUST-006004,Isla Ahmed,Madrid,Community of Madrid,Spain,2024-05-07,true
CUST-006005,Sofia Moore,Madrid,Community of Madrid,Spain,2020-06-19,true
CUST-006006,Mila Silva,Paris,Ile-de-France,France,2020-06-19,true
CUST-006007,Mateo Lopez,Sydney,New South Wales,Australia,2021-10-27,true
CUST-006008,Jonas Rossi,Helsinki,Uusimaa,Finland,2022-07-18,true
CUST-006009,Oliver Dubois,Oslo,Oslo,Norway,2021-04-16,true
CUST-006010,Leo Moore,Paris,Ile-de-France,France,2021-03-14,false
CUST-006011,Nora Wilson,Toronto,Ontario,Canada,2023-06-28,true
CUST-006012,Grace Jensen,Amsterdam,North Holland,Netherlands,2020-09-13,true
CUST-006013,Emma Dubois,Manchester,England,United Kingdom,2025-06-22,true
CUST-006014,Henry Lopez,Oslo,Oslo,Norway,2022-01-05,true
CUST-006015,David Andersson,Copenhagen,Capital Region,Denmark,2024-06-09,false
